,data_collected_date,channel_id,video_id,video_comment_id,video_comment_textDisplay,video_comment_textOriginal,video_comment_authorDisplayName,video_comment_canRate,video_comment_likeCount,video_comment_publishedAt_datetime,video_comment_canReply,video_comment_totalReplyCount,video_comment_isPublic,video_comment_textDisplay_sentiment
1021,2024-10-26 14:32:24.999893,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgxfOexuqnUxPGA2h9x4AaABAg,"寶哥，看到你的菜式口水猛流，簡直是用心去煮，時間心機不在話下，這些菜式幾乎絕跡了，忍不住給你千億个Like,有機會去到香港一定都要食盡每一味，Jerry多謝你的精彩影片，介紹大家知道這間超級好味的餐館，謝謝啊。😊","寶哥，看到你的菜式口水猛流，簡直是用心去煮，時間心機不在話下，這些菜式幾乎絕跡了，忍不住給你千億个Like,有機會去到香港一定都要食盡每一味，Jerry多謝你的精彩影片，介紹大家知道這間超級好味的餐館，謝謝啊。😊",@tumuoingo8569,1,0,2024-10-12 04:08:14,1,1,1,NEGATIVE
1022,2024-10-26 14:32:26.708293,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugxx5Rvmw1QtKtKvKnV4AaABAg,我覺得佢好有熱誠仲唔怕比人偷。反而想多d人學唔怕失傳果種感覺,我覺得佢好有熱誠仲唔怕比人偷。反而想多d人學唔怕失傳果種感覺,@channeymar940,1,1,2024-10-10 18:15:25,1,0,1,NEGATIVE
1023,2024-10-26 14:32:27.449285,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgzMXml55iVQ8Kw2tTR4AaABAg,🤣🤙👍👍👍,🤣🤙👍👍👍,@hang4963,1,1,2024-10-10 00:38:51,1,1,1,NEGATIVE
1024,2024-10-26 14:32:28.887042,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwwnuZ7Sb9dTDMdVn14AaABAg,師傅熱誠滿瀉! 印象深刻,師傅熱誠滿瀉! 印象深刻,@mygobywong9742,1,2,2024-10-09 14:26:00,1,0,1,NEGATIVE
1025,2024-10-26 14:32:29.831664,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugyrl3oxtzkJ8SYjt_R4AaABAg,❤,❤,@suqinliew8331,1,1,2024-10-09 07:12:16,1,0,1,NEGATIVE
1026,2024-10-26 14:32:30.471149,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwfV5jDL0dlaUiZcsR4AaABAg,感受到佢心中既個團火HAHA,感受到佢心中既個團火HAHA,@ycclau,1,3,2024-10-09 04:40:19,1,0,1,NEGATIVE
1027,2024-10-26 14:32:31.098627,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwzglKb8zVqWtk_jMp4AaABAg,你唔做咪等國企接手，easy,你唔做咪等國企接手，easy,@MayChu-cx4he,1,1,2024-10-09 03:48:28,1,0,1,POSITIVE
1028,2024-10-26 14:32:31.741196,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugxf1Iig0Z1QFJjuard4AaABAg,師傅遇到帥哥  好開心+++,師傅遇到帥哥  好開心+++,@antoniohtw,1,2,2024-10-09 03:31:46,1,0,1,POSITIVE
1029,2024-10-26 14:32:32.459897,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugwoe_qbTH6i4Pa3tkB4AaABAg,精神可嘉，注重的是质量，细节，赞👍，精华不失…,精神可嘉，注重的是质量，细节，赞👍，精华不失…,@jianmingchen6749,1,3,2024-10-09 01:12:51,1,0,1,NEGATIVE
1030,2024-10-26 14:32:33.130216,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgzUf9dxq2jcH-hs8q14AaABAg,"我是马来西亚人,有机会去到香港旅游一定会去试吃下这间私房菜😊","我是马来西亚人,有机会去到香港旅游一定会去试吃下这间私房菜😊",@soonwalim6395,1,1,2024-10-08 14:15:13,1,0,1,NEGATIVE
1031,2024-10-26 14:32:33.788140,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgyY8hgNv74HudjfCrl4AaABAg,下次我返香港，會去試一下。希望到時不會失望。我尊重值得尊重的人，而尊重自己的工作就是基本的基本。,下次我返香港，會去試一下。希望到時不會失望。我尊重值得尊重的人，而尊重自己的工作就是基本的基本。,@kaiyunghui2229,1,1,2024-10-08 03:42:22,1,1,1,NEGATIVE
1032,2024-10-26 14:32:35.442599,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugzv36ZpM0RrfqJ_RZ54AaABAg,"今天好彩收到這視頻，第一次看JERRY煑菜手藝, 讚！有料大廚，說話自然，教法清楚。👍👍😃","今天好彩收到這視頻，第一次看JERRY煑菜手藝, 讚！有料大廚，說話自然，教法清楚。👍👍😃",@meilingcheung667,1,5,2024-10-07 22:08:01,1,0,1,NEGATIVE
1033,2024-10-26 14:32:36.185884,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwMArE8o3vo8TLS3Bh4AaABAg,佢收唔收徒弟？,佢收唔收徒弟？,@犀鸠利,1,1,2024-10-07 17:58:15,1,0,1,NEGATIVE
1034,2024-10-26 14:32:36.871708,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugx9P5dnIXGMwT4xZA54AaABAg,點解中餐同kfc一樣？ 全部都係油。冇油就唔得？,點解中餐同kfc一樣？ 全部都係油。冇油就唔得？,@jimfee42,1,1,2024-10-07 17:28:27,1,0,1,NEGATIVE
1035,2024-10-26 14:32:37.689147,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugznb5Wl2Y2XKp5SGgt4AaABAg,佢是否叫黃X寶。謝謝,佢是否叫黃X寶。謝謝,@loboliu3958,1,0,2024-10-07 16:41:48,1,0,1,NEGATIVE
1036,2024-10-26 14:32:38.412917,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgzeMy6jufd1YzRJ-Gp4AaABAg,抱著一個好像朋友的心態去做🥂,抱著一個好像朋友的心態去做🥂,@趙子宏-p4e,1,2,2024-10-07 12:05:49,1,0,1,NEGATIVE
1037,2024-10-26 14:32:39.051060,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgxBJi45Clmp3kpyk554AaABAg,值得尊敬！大陆就是降低成本用各种各样的添加剂增味剂😢,值得尊敬！大陆就是降低成本用各种各样的添加剂增味剂😢,@user-LeeKyong,1,0,2024-10-07 02:17:55,1,0,1,NEGATIVE
1038,2024-10-26 14:32:39.740643,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgxLR4JiSwJW-ZIzo8x4AaABAg,都是功夫菜！牛逼！,都是功夫菜！牛逼！,@franklee6588,1,0,2024-10-06 23:46:29,1,0,1,POSITIVE
1039,2024-10-26 14:32:40.557056,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgyNoUzdVXRmlbslh414AaABAg,respect,respect,@Tommytom369,1,0,2024-10-06 17:52:30,1,0,1,POSITIVE
1040,2024-10-26 14:32:41.371833,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugz6Ku98-ApP3egTiDx4AaABAg,心機錢<br>工夫錢🫡👍🏼🤟🏼,"心機錢
工夫錢🫡👍🏼🤟🏼",@jwu2431,1,0,2024-10-06 02:19:10,1,0,1,NEGATIVE
1041,2024-10-26 14:32:42.110769,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgyKreTah9DqfSCmtrB4AaABAg,呢間店得呀！<br>砵酒蠔好正 !好正!<br>真係一分錢一分貨,"呢間店得呀！
砵酒蠔好正 !好正!
真係一分錢一分貨",@siufungmak3265,1,0,2024-10-05 09:37:40,1,0,1,NEGATIVE
1042,2024-10-26 14:32:42.817775,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgzHpPdzlHSaQcTUIrx4AaABAg,已收藏，下次肯定去！,已收藏，下次肯定去！,@jjj_jjj_jjj_jjj,1,0,2024-10-05 09:09:44,1,0,1,NEGATIVE
1043,2024-10-26 14:32:43.514555,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwMZxj5VZqvtqckn4R4AaABAg,岩岩試左，唔知係咪因為呢條片爆紅，好多人，結果可能人手不足招呼好麻麻，有時野食出太快，人都未齊問都唔問就起菜，有時又出勁耐要催三四次先出，要水要杯都要等好耐，以人頭$700來講唔值，菜式味道就有d好食，有d一般,岩岩試左，唔知係咪因為呢條片爆紅，好多人，結果可能人手不足招呼好麻麻，有時野食出太快，人都未齊問都唔問就起菜，有時又出勁耐要催三四次先出，要水要杯都要等好耐，以人頭$700來講唔值，菜式味道就有d好食，有d一般,@Ykkk173,1,0,2024-10-05 08:09:35,1,2,1,NEGATIVE
1044,2024-10-26 14:32:46.659722,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugyd8CdhklNIG_n4XPB4AaABAg,I LIKE THIS chef. i wish him all the success.  god bless you sir.,I LIKE THIS chef. i wish him all the success.  god bless you sir.,@roubini74,1,1,2024-10-05 05:04:38,1,0,1,POSITIVE
1045,2024-10-26 14:32:47.364070,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgyfPYyu9EOn0TULOOd4AaABAg,"视频拍摄得非常专业,内容也很精彩,看完受益良多!期待来海燕论坛聚首!","视频拍摄得非常专业,内容也很精彩,看完受益良多!期待来海燕论坛聚首!",@海燕策略论坛-w9h,1,1,2024-10-05 02:49:15,1,1,1,NEGATIVE
1046,2024-10-26 14:32:48.893715,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,Ugxd2Gg7Q6GrQi5-y-94AaABAg,实在太精彩了，宝哥确实是位还保持初心的一个好厨师。细节到位认真掂！,实在太精彩了，宝哥确实是位还保持初心的一个好厨师。细节到位认真掂！,@wongsteven734,1,4,2024-10-04 15:11:10,1,0,1,NEGATIVE
1047,2024-10-26 14:32:49.571702,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwImTk3-00jg9WBd3B4AaABAg,食完呢餐隱世私房菜🤤 <br>嗰啲乜撚米芝蓮餐廳全部行鳩埋一邊😂😂😂,"食完呢餐隱世私房菜🤤 
嗰啲乜撚米芝蓮餐廳全部行鳩埋一邊😂😂😂",@Undercoverism1437,1,0,2024-10-04 15:01:31,1,0,1,NEGATIVE
1048,2024-10-26 14:32:50.287882,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgwGW7KFBLozWY7Dgjh4AaABAg,1个人的武林,1个人的武林,@oscarpun2181,1,0,2024-10-04 14:48:24,1,0,1,NEGATIVE
1049,2024-10-26 14:32:51.152898,UCkRSiNm9lM7SaboZQtosv5Q,MOML7biyZLE,UgyFnMjYPf0faFPRM9Z4AaABAg,愛了愛了,愛了愛了,@roger791050,1,1,2024-10-04 12:02:04,1,0,1,POSITIVE
1050,2024-10-26 14:32:52.488799,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyOzJrXkyqps-Gc1XR4AaABAg,"<a href=""https://www.youtube.com/watch?v=3Fqgm9ESPLo&amp;t=240"">4:00</a> 怎么有你自己的影片😂",4:00 怎么有你自己的影片😂,@levili4890,1,0,2024-10-19 13:18:45,1,0,1,NEGATIVE
1051,2024-10-26 14:32:53.274072,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,Ugzq9g8YAAXAMEhU1_14AaABAg,ant nobody gives a fuck about that mf,ant nobody gives a fuck about that mf,@EndyChan-cw2qz,1,0,2024-10-18 01:44:41,1,0,1,NEGATIVE
1052,2024-10-26 14:32:54.075509,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxJ97T8cQZkyYHmn494AaABAg,"黑心D講句, 佢死佢事, 無乜興趣, 建議阿京做其他主題, 唔好再做佢","黑心D講句, 佢死佢事, 無乜興趣, 建議阿京做其他主題, 唔好再做佢",@mrf9474,1,0,2024-10-15 03:56:27,1,0,1,NEGATIVE
1053,2024-10-26 14:32:54.795898,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzBPQvjfxNh38AeSHR4AaABAg,"<a href=""http://www.youtube.com/results?search_query=%23%E7%94%9F%E6%B4%BB%E7%95%B0%E5%B8%B8"">#生活異常</a> 這個節目科普講解得好全面，重點係粵語講解，而且發音好標準，主持人把聲又聽得好舒服，好有磁性。Nice。如果可以更新快D就好了.......😃",#生活異常 這個節目科普講解得好全面，重點係粵語講解，而且發音好標準，主持人把聲又聽得好舒服，好有磁性。Nice。如果可以更新快D就好了.......😃,@Alucard-w3c,1,3,2024-10-12 05:13:38,1,0,1,NEGATIVE
1054,2024-10-26 14:32:55.492851,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyRMtS2IvFkWY43hcl4AaABAg,人性,人性,@CheungManChing,1,0,2024-10-11 13:59:14,1,0,1,POSITIVE
1055,2024-10-26 14:32:56.122513,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzrMs-GlN5aAT_YiOd4AaABAg,但佢一年前同人合作咗,但佢一年前同人合作咗,@Jasperlam0629shorts,1,0,2024-10-11 13:00:31,1,0,1,NEGATIVE
1056,2024-10-26 14:32:56.843634,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgwwYfJfjIQUcNPSPwV4AaABAg,"我對此牛油果男有印象,並曾在他頻道留過言, 叫他注意自己身體云云.  再後期他夥拍一位胖胖的長髮女士..他們邊吃邊傾談..吃着吃着又有點情緒失控(胡說八道)..無興趣再看了!  總結----&gt; 不要用自己身體&quot;較飛&quot; .","我對此牛油果男有印象,並曾在他頻道留過言, 叫他注意自己身體云云.  再後期他夥拍一位胖胖的長髮女士..他們邊吃邊傾談..吃着吃着又有點情緒失控(胡說八道)..無興趣再看了!  總結----> 不要用自己身體""較飛"" .",@keekwok4991,1,0,2024-10-10 13:12:10,1,0,1,NEGATIVE
1057,2024-10-26 14:32:57.562659,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgwlDdOKWnR_m04OrRR4AaABAg,吾會因為盲從而生活的觀眾。冇咩需要擔心。冇野需要知道人哋的全部。反覆思想自己點樣有身心健康生活和朋友就吾哂掛住step ahead。,吾會因為盲從而生活的觀眾。冇咩需要擔心。冇野需要知道人哋的全部。反覆思想自己點樣有身心健康生活和朋友就吾哂掛住step ahead。,@Agnes_k.,1,0,2024-10-08 05:54:40,1,0,1,POSITIVE
1058,2024-10-26 14:32:58.200457,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxciMCGm_8-IDLZmSp4AaABAg,佢同時係韓國youtuber伴侶🤔？,佢同時係韓國youtuber伴侶🤔？,@vian8012,1,0,2024-10-08 04:41:30,1,0,1,NEGATIVE
1059,2024-10-26 14:32:59.102527,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgwlpxZnWe7Y7WS4ugZ4AaABAg,為咗流量真係可以咩都做得出,為咗流量真係可以咩都做得出,@windsarkr125,1,0,2024-10-08 04:26:19,1,0,1,NEGATIVE
1060,2024-10-26 14:32:59.751740,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgwfBzFm5XTSsEVaWCZ4AaABAg,你由頭講到尾，我就由頭聽到尾，但系就唔明你講過乜，九唔搭八😂,你由頭講到尾，我就由頭聽到尾，但系就唔明你講過乜，九唔搭八😂,@Dllmgchs,1,0,2024-10-07 05:23:09,1,0,1,NEGATIVE
1061,2024-10-26 14:33:00.404459,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxFR5xPItyynkfNL0R4AaABAg,有冇興趣講吓Backroom同創作者Kane Pixel,有冇興趣講吓Backroom同創作者Kane Pixel,@Benli003,1,0,2024-10-06 13:10:19,1,0,1,NEGATIVE
1062,2024-10-26 14:33:01.140589,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,Ugyy7mTEjwbKta03xXl4AaABAg,其實佢減肥咪減，完全唔知有咩好收收埋埋，cls,其實佢減肥咪減，完全唔知有咩好收收埋埋，cls,@puikahayashi6212,1,0,2024-10-06 01:20:47,1,0,1,NEGATIVE
1063,2024-10-26 14:33:01.816534,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxcVtXZtWNM3Nakv814AaABAg,咁撚似河馬嘅，做咁多乞人憎嘅嘢出嚟令人憎佢，然後又話係社會實驗故意做嘅。扮到自己成個天才咁，白卡所謂,咁撚似河馬嘅，做咁多乞人憎嘅嘢出嚟令人憎佢，然後又話係社會實驗故意做嘅。扮到自己成個天才咁，白卡所謂,@Fatdoy,1,0,2024-10-05 15:37:44,1,0,1,NEGATIVE
1064,2024-10-26 14:33:02.587598,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyxYV2kc56XcsDm--F4AaABAg,喜歡🎉,喜歡🎉,@hytong4339,1,0,2024-10-05 14:31:46,1,0,1,NEGATIVE
1065,2024-10-26 14:33:03.224979,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxOXPkM6ad1D56q9LZ4AaABAg,點解有對咁好心嘅夫婦收養咗佢<br>佢竟然長大成為咁nasty嘅人？<br>難道真係無法靠教育去改變呢啲賤種？,"點解有對咁好心嘅夫婦收養咗佢
佢竟然長大成為咁nasty嘅人？
難道真係無法靠教育去改變呢啲賤種？",@kumameow3045,1,0,2024-10-05 12:51:51,1,0,1,NEGATIVE
1066,2024-10-26 14:33:03.881925,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,Ugy9ZRD-lkllVNIPaH14AaABAg,我諗起河馬,我諗起河馬,@bbmo5500,1,0,2024-10-05 08:27:19,1,0,1,NEGATIVE
1067,2024-10-26 14:33:04.524174,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzXoI6l5yFR4pYBuNl4AaABAg,佢最利害嘅唔係點樣減肥或食播霸主，而係令討厭佢或取笑佢嘅人，儍儍地將佢送上富豪榜,佢最利害嘅唔係點樣減肥或食播霸主，而係令討厭佢或取笑佢嘅人，儍儍地將佢送上富豪榜,@evacc9177,1,15,2024-10-04 17:22:59,1,0,1,NEGATIVE
1068,2024-10-26 14:33:05.449829,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzS2ZEiZf6mQ4wNcDN4AaABAg,"過左咁多年, 肥咁多, 瘦返落來好似之前瘦果時咁? 十分可疑。","過左咁多年, 肥咁多, 瘦返落來好似之前瘦果時咁? 十分可疑。",@what_if_I_were_wrong,1,0,2024-10-04 13:26:57,1,0,1,NEGATIVE
1069,2024-10-26 14:33:06.163704,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,Ugyd-cxcjTcjycgNcrd4AaABAg,"冇擔心過佢，我睇過一段佢嘅片係喺penhouse屌鳩啲觀眾係窮人住下邊啲屋企。然後我就block咗佢channel,因為我始終都係唔認同要 make stupid /你討厭嘅人 famous😂<br>我睇呢條片都係因為阿京🫡 three step ahead 戒煙啦","冇擔心過佢，我睇過一段佢嘅片係喺penhouse屌鳩啲觀眾係窮人住下邊啲屋企。然後我就block咗佢channel,因為我始終都係唔認同要 make stupid /你討厭嘅人 famous😂
我睇呢條片都係因為阿京🫡 three step ahead 戒煙啦",@ryanho228,1,0,2024-10-04 11:54:26,1,0,1,NEGATIVE
1070,2024-10-26 14:33:06.998778,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgwuMITnaakvOvw7h4Z4AaABAg,"即係同小紅書直播主背後經理人公司一樣, 只係拍你鍾意睇既片, 流量密碼吧了.","即係同小紅書直播主背後經理人公司一樣, 只係拍你鍾意睇既片, 流量密碼吧了.",@pigscarnival2370,1,0,2024-10-04 08:55:33,1,0,1,NEGATIVE
1071,2024-10-26 14:33:07.693582,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxM7VSGnq22VcXgb314AaABAg,估唔到佢做緊既野係個銀河巨大嘅陰謀、不過對我所知佢都出咗咁多週邊同商品去賣佢都賺到笑好、不過佢已經係一個贏家佢自己有屋又有車,估唔到佢做緊既野係個銀河巨大嘅陰謀、不過對我所知佢都出咗咁多週邊同商品去賣佢都賺到笑好、不過佢已經係一個贏家佢自己有屋又有車,@scp-411________,1,0,2024-10-04 04:40:22,1,0,1,NEGATIVE
1072,2024-10-26 14:33:08.510553,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzSr9p55cfceGpMQfl4AaABAg,我唔睇吃播，從來都唔睇，唔知有咩意義，都知道avocado 食到400磅更加睇唔落，感覺自己睇左係幫佢增肥😅而且畫面又真係核突，又浪費食物。,我唔睇吃播，從來都唔睇，唔知有咩意義，都知道avocado 食到400磅更加睇唔落，感覺自己睇左係幫佢增肥😅而且畫面又真係核突，又浪費食物。,@ellaying1,1,0,2024-10-04 03:19:21,1,1,1,NEGATIVE
1073,2024-10-26 14:33:10.335387,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyjfGlpejRJxgw3epR4AaABAg,突然放段瘦片出黎話之前肥片係預錄 現在已變瘦 一次不忠百次不容 點知你邊次真邊次假 外人的我都可以懷疑呢段瘦片係未肥前預錄 到時又拍段肥片話自己宜家仲係好肥：three steps ahead,突然放段瘦片出黎話之前肥片係預錄 現在已變瘦 一次不忠百次不容 點知你邊次真邊次假 外人的我都可以懷疑呢段瘦片係未肥前預錄 到時又拍段肥片話自己宜家仲係好肥：three steps ahead,@ai8989889,1,0,2024-10-04 00:16:36,1,0,1,POSITIVE
1074,2024-10-26 14:33:10.987165,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxKTMg_ZVu8LBDK2_p4AaABAg,MM由拍寫故事，淪為偷人地頻道片 加幾段自己口術😂就一條片,MM由拍寫故事，淪為偷人地頻道片 加幾段自己口術😂就一條片,@Bilibilibilibb,1,0,2024-10-03 20:51:23,1,0,1,NEGATIVE
1075,2024-10-26 14:33:11.757555,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyExysIUTvqnCUaX_p4AaABAg,真心阿京呢類topic有啲悶，不好意思。,真心阿京呢類topic有啲悶，不好意思。,@mmmleung7295,1,1,2024-10-03 17:20:16,1,0,1,NEGATIVE
1076,2024-10-26 14:33:12.609339,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyEccM6Fkl1ZuxlXUR4AaABAg,跟本無肥過！,跟本無肥過！,@JohnMa-r8r,1,0,2024-10-03 15:52:47,1,0,1,POSITIVE
1077,2024-10-26 14:33:13.406983,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyqH_FvW518BFIys-d4AaABAg,乜事😂,乜事😂,@Kajiagou,1,0,2024-10-03 15:28:13,1,0,1,NEGATIVE
1078,2024-10-26 14:33:14.144999,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxWDiMDJ6Oc8k8m7Q14AaABAg,咁佢真係肥過又減得返，我覺得好勁,咁佢真係肥過又減得返，我覺得好勁,@Man-ty3ee,1,0,2024-10-02 19:03:19,1,0,1,NEGATIVE
1079,2024-10-26 14:33:14.853648,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxxUZO1ApMp9shZqsl4AaABAg,扮失控，其實故意將自己食到變400磅， 然後笑普羅大眾俾佢呃咗， 合理嗎？Who is the joke on？<br>阿京竟然咁都睇唔出？睇嚟阿京份人諗嘢都幾唔合理...............,"扮失控，其實故意將自己食到變400磅， 然後笑普羅大眾俾佢呃咗， 合理嗎？Who is the joke on？
阿京竟然咁都睇唔出？睇嚟阿京份人諗嘢都幾唔合理...............",@patrick07124,1,0,2024-10-02 15:31:34,1,0,1,NEGATIVE
1080,2024-10-26 14:33:15.581749,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzuUvqK54_qtM90QgB4AaABAg,😊👍,😊👍,@MWCHAN-w8g,1,0,2024-10-02 10:55:58,1,0,1,NEGATIVE
1081,2024-10-26 14:33:16.293710,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxE7nwXqmEJOUWGxER4AaABAg,何伯河馬？😂,何伯河馬？😂,@eddielam82,1,0,2024-10-02 09:49:15,1,0,1,NEGATIVE
1082,2024-10-26 14:33:16.965730,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyzYw9ifgGy_PIM_d94AaABAg,"睇完, 聽日繼續返工, youtuber 關我春事咩, 唔好睇的會令人作嘔","睇完, 聽日繼續返工, youtuber 關我春事咩, 唔好睇的會令人作嘔",@paulchan7491,1,0,2024-10-02 09:43:21,1,0,1,NEGATIVE
1083,2024-10-26 14:33:17.723667,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxNiEBaLznho4ux8vF4AaABAg,原來從來都冇肥過，只係特技化粧,原來從來都冇肥過，只係特技化粧,@kllau5314,1,0,2024-10-02 08:55:45,1,0,1,NEGATIVE
1084,2024-10-26 14:33:18.548576,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgyoKF0mrt6bBI6L_UJ4AaABAg,你這條片 都係被玩了😂,你這條片 都係被玩了😂,@fateyo,1,0,2024-10-02 03:59:24,1,0,1,NEGATIVE
1085,2024-10-26 14:33:19.263737,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzFs8f3s6xZUdE3Cuh4AaABAg,條片應該補充返佢賺咗幾多錢,條片應該補充返佢賺咗幾多錢,@anguschow1182,1,0,2024-10-02 01:36:25,1,0,1,NEGATIVE
1086,2024-10-26 14:33:19.929791,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzG3E2dXAc6gOFI7jF4AaABAg,吹到自己好似神咁，又話自己係villian睇住啲人係蟻，其實好L cringe，你減肥成功係勁，但係證明咗啲乜？網民質素係點係人都知，你搞咁大場嘢出黎係玩自己定玩網民？,吹到自己好似神咁，又話自己係villian睇住啲人係蟻，其實好L cringe，你減肥成功係勁，但係證明咗啲乜？網民質素係點係人都知，你搞咁大場嘢出黎係玩自己定玩網民？,@ronachan8587,1,0,2024-10-01 21:40:07,1,0,1,NEGATIVE
1087,2024-10-26 14:33:20.640288,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgzTRc4S6yGoDit9WnB4AaABAg,"<a href=""http://www.youtube.com/results?search_query=%23mm"">#MM</a>",#MM,@port-a-cath4396,1,0,2024-10-01 18:05:11,1,0,1,NEGATIVE
1088,2024-10-26 14:33:21.315273,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,Ugw-xmof6UeMRbcMSZl4AaABAg,佢個OF都係social experiment,佢個OF都係social experiment,@JeffreyDahmerTheGoat,1,0,2024-10-01 16:32:46,1,0,1,POSITIVE
1089,2024-10-26 14:33:22.029234,UCa1d9ZXVMU0BZQRXZHt8Cpw,3Fqgm9ESPLo,UgxSUpd8x9YoeRTTrDN4AaABAg,其實會細想同討論得既就已經係佢做到既目的啦~,其實會細想同討論得既就已經係佢做到既目的啦~,@sandy0819,1,0,2024-10-01 16:00:13,1,0,1,NEGATIVE
